year,Genre,popularity
1988,Pop/Rock,45
1988,Pop/Rock,42
1967,Pop/Rock,35
1967,Pop/Rock,34
1967,Pop/Rock,35
1967,Pop/Rock,36
1967,Pop/Rock,35
1967,Pop/Rock,34
1973,Pop/Rock,42
1973,Pop/Rock,43
1973,Pop/Rock,42
1973,Pop/Rock,42
1973,Pop/Rock,42
1973,Pop/Rock,42
1973,Pop/Rock,42
1973,Pop/Rock,42
1973,Pop/Rock,42
1995,Pop/Rock,45
1967,Pop/Rock,33
1967,Pop/Rock,34
1967,Pop/Rock,33
1973,Pop/Rock,42
1973,Pop/Rock,41
1973,Pop/Rock,41
1973,Pop/Rock,42
1973,Pop/Rock,40
1973,Pop/Rock,41
1973,Pop/Rock,41
1973,Pop/Rock,41
1973,Pop/Rock,41
1973,Pop/Rock,41
1973,Pop/Rock,40
1973,Pop/Rock,42
1973,Pop/Rock,40
1973,Pop/Rock,42
1988,Pop/Rock,41
1988,Pop/Rock,43
1988,Pop/Rock,42
1988,Pop/Rock,39
1995,Pop/Rock,48
1967,Pop/Rock,31
1967,Pop/Rock,32
1967,Pop/Rock,32
1967,Pop/Rock,31
1967,Pop/Rock,31
1967,Pop/Rock,31
1967,Pop/Rock,31
1969,Pop/Rock,36
1973,Pop/Rock,40
1973,Pop/Rock,40
1973,Pop/Rock,40
1973,Pop/Rock,40
1973,Pop/Rock,40
1973,Pop/Rock,40
1973,Pop/Rock,40
1973,Pop/Rock,40
1973,Pop/Rock,39
1973,Pop/Rock,40
1973,Pop/Rock,40
1973,Pop/Rock,40
1973,Pop/Rock,40
1988,Pop/Rock,41
1995,Pop/Rock,50
1996,Pop/Rock,49
1967,Pop/Rock,30
1967,Pop/Rock,30
1967,Pop/Rock,30
1967,Pop/Rock,29
1967,Pop/Rock,29
1973,Pop/Rock,39
1973,Pop/Rock,39
1973,Pop/Rock,39
1973,Pop/Rock,38
1973,Pop/Rock,39
1973,Pop/Rock,38
1988,Pop/Rock,38
1988,Pop/Rock,40
1988,Pop/Rock,39
1988,Pop/Rock,38
1988,Pop/Rock,39
1967,Pop/Rock,31
1967,Pop/Rock,29
1967,Pop/Rock,29
1967,Pop/Rock,29
1967,Pop/Rock,29
1967,Pop/Rock,29
1988,Pop/Rock,37
1988,Pop/Rock,37
1988,Pop/Rock,38
1988,Pop/Rock,38
1965,Pop/Rock,16
1965,Pop/Rock,41
1965,Pop/Rock,33
1996,Pop/Rock,60
1990,Pop/Rock,57
1989,Pop/Rock,51
1983,Country,30
1983,Country,27
1976,Country,33
1976,Country,33
1980,Country,28
1982,Country,23
1982,Country,24
1976,Country,32
1980,Country,21
1982,Country,21
1984,Country,41
1976,Country,70
1982,Country,50
1985,Country,51
1992,Country,53
1979,Country,52
1982,Country,42
1979,Country,35
1980,Country,35
1992,Country,47
1972,R&B;,36
1993,Pop/Rock,57
1990,Pop/Rock,48
1997,Pop/Rock,58
1998,Pop/Rock,39
1998,Pop/Rock,39
2001,Pop/Rock,45
1998,Pop/Rock,57
1958,Pop/Rock,11
1958,Pop/Rock,12
1958,Pop/Rock,11
1958,Pop/Rock,10
1958,Pop/Rock,56
1958,Pop/Rock,32
1958,Pop/Rock,29
1958,Pop/Rock,26
1958,Pop/Rock,21
1958,Pop/Rock,15
2001,Pop/Rock,37
2007,Pop/Rock,56
2008,Pop/Rock,44
1979,Pop/Rock,33
1982,Pop/Rock,30
1981,Pop/Rock,29
2006,Pop/Rock,44
2006,Pop/Rock,50
1990,Pop/Rock,36
1990,Pop/Rock,35
2000,Pop/Rock,39
1994,Pop/Rock,38
2009,Pop/Rock,49
1992,Pop/Rock,36
1998,Pop/Rock,39
1994,Pop/Rock,37
1992,Pop/Rock,34
1998,Pop/Rock,38
1992,Pop/Rock,33
1994,Pop/Rock,35
1994,Pop/Rock,35
2000,Pop/Rock,33
1990,Pop/Rock,69
1990,Pop/Rock,65
1990,Pop/Rock,56
1990,Pop/Rock,54
1992,Pop/Rock,58
1990,Pop/Rock,46
1992,Pop/Rock,48
2000,Pop/Rock,49
2000,Pop/Rock,48
1990,Pop/Rock,43
1994,Pop/Rock,46
1990,Pop/Rock,38
1992,Pop/Rock,42
1992,Pop/Rock,42
1992,Pop/Rock,40
1992,Pop/Rock,40
1994,Pop/Rock,41
2010,Pop/Rock,51
1990,Pop/Rock,36
2007,Pop/Rock,42
2007,Pop/Rock,50
2004,Pop/Rock,45
2010,Pop/Rock,47
2011,Pop/Rock,53
2014,Pop/Rock,53
2006,Pop/Rock,46
2010,Pop/Rock,46
2011,Pop/Rock,52
2011,Pop/Rock,52
2003,Pop/Rock,46
2006,Pop/Rock,42
2010,Pop/Rock,45
2010,Pop/Rock,45
2019,Pop/Rock,65
2014,Pop/Rock,54
2019,Pop/Rock,66
2008,Pop/Rock,40
2010,Pop/Rock,43
2011,Pop/Rock,49
2004,Pop/Rock,40
2012,Pop/Rock,49
2006,Pop/Rock,39
2008,Pop/Rock,39
2010,Pop/Rock,42
2011,Pop/Rock,49
2014,Pop/Rock,52
2014,Pop/Rock,51
2010,Pop/Rock,66
2011,Pop/Rock,72
2011,Pop/Rock,69
2010,Pop/Rock,62
2010,Pop/Rock,57
2011,Pop/Rock,64
2014,Pop/Rock,61
2004,Pop/Rock,51
2006,Pop/Rock,53
2006,Pop/Rock,50
2008,Pop/Rock,51
2010,Pop/Rock,53
2002,Pop/Rock,50
2003,Pop/Rock,50
2008,Pop/Rock,49
2010,Pop/Rock,51
2014,Pop/Rock,62
2002,Pop/Rock,48
2010,Pop/Rock,51
2010,Pop/Rock,50
2010,Pop/Rock,50
2003,Pop/Rock,48
2004,Pop/Rock,48
2004,Pop/Rock,49
2006,Pop/Rock,46
2010,Pop/Rock,49
2012,Pop/Rock,51
2002,Pop/Rock,47
2003,Pop/Rock,47
2004,Pop/Rock,48
2003,Pop/Rock,46
2008,Pop/Rock,45
2011,Pop/Rock,54
2011,Pop/Rock,54
1996,R&B;,37
1996,R&B;,45
1989,R&B;,23
1994,R&B;,33
1994,R&B;,50
1994,R&B;,46
1996,R&B;,52
1999,R&B;,43
1991,Pop/Rock,33
1991,Pop/Rock,31
1991,Pop/Rock,30
1991,Pop/Rock,28
1991,Pop/Rock,27
1991,Pop/Rock,41
2009,Electronic,48
1989,Pop/Rock,39
1984,Pop/Rock,32
1984,Pop/Rock,55
1989,Pop/Rock,46
1984,Pop/Rock,38
1989,Pop/Rock,45
1981,Country,26
1981,Country,24
1981,Country,23
1983,Country,32
1978,R&B;,32
1978,R&B;,33
1978,R&B;,32
1980,R&B;,37
1980,R&B;,39
1980,R&B;,37
1980,R&B;,36
1980,R&B;,36
1978,R&B;,31
1978,R&B;,31
1978,R&B;,29
1980,R&B;,61
1978,R&B;,52
1980,R&B;,52
1980,R&B;,50
1980,R&B;,50
1978,R&B;,42
1980,R&B;,49
1978,R&B;,42
1978,R&B;,38
1978,R&B;,39
1978,R&B;,37
1980,R&B;,41
1966,Pop/Rock,14
1966,Pop/Rock,23
1998,Pop/Rock,42
1986,R&B;,37
2006,Pop/Rock,43
1998,Pop/Rock,58
1998,Pop/Rock,46
1967,Pop/Rock,22
1967,Pop/Rock,36
1967,Pop/Rock,33
1969,Pop/Rock,36
1995,Pop/Rock,51
1988,Pop/Rock,43
1977,Pop/Rock,34
1979,Pop/Rock,36
1979,Pop/Rock,63
1975,Unknown,32
1997,Pop/Rock,43
1997,Pop/Rock,39
2006,Pop/Rock,46
2003,Pop/Rock,41
1999,Pop/Rock,51
2001,Pop/Rock,53
2006,Pop/Rock,54
2001,Pop/Rock,52
2001,Pop/Rock,47
1999,Pop/Rock,43
1967,Pop/Rock,30
1968,Pop/Rock,30
1967,Pop/Rock,26
1969,Pop/Rock,25
1967,Pop/Rock,24
1967,Pop/Rock,31
1967,Pop/Rock,64
1968,Pop/Rock,41
1969,Pop/Rock,38
1967,Pop/Rock,35
1977,R&B;,31
1977,R&B;,29
1978,R&B;,27
1988,R&B;,38
1991,R&B;,36
2007,Pop/Rock,48
2005,Pop/Rock,56
2009,Pop/Rock,47
2007,Pop/Rock,57
2005,Pop/Rock,51
2007,Pop/Rock,52
1975,Jazz,38
1990,Pop/Rock,34
1990,Pop/Rock,33
1992,Pop/Rock,38
1993,Pop/Rock,35
1990,Pop/Rock,32
1990,Pop/Rock,32
1993,Pop/Rock,34
1993,Pop/Rock,33
1993,Pop/Rock,33
1993,Pop/Rock,33
1993,Pop/Rock,33
1993,Pop/Rock,65
1993,Pop/Rock,48
1993,Pop/Rock,45
1990,Pop/Rock,40
1993,Pop/Rock,43
1993,Pop/Rock,41
2002,Pop/Rock,49
1993,Pop/Rock,39
2008,Pop/Rock,47
2008,Pop/Rock,62
2008,Pop/Rock,53
1996,Religious,35
1960,Folk,16
1959,Folk,15
1963,Folk,18
1963,Folk,18
1965,Folk,21
1959,Folk,11
1965,Folk,19
1959,Folk,11
1960,Folk,8
1960,Folk,8
1965,Folk,19
1960,Folk,45
1959,Folk,44
1960,Folk,30
1965,Folk,47
1959,Folk,36
1960,Folk,35
1960,Folk,30
1960,Folk,22
1964,Folk,34
1959,Folk,17
1960,Folk,21
1960,Folk,19
1960,Folk,18
1960,Folk,18
1976,R&B;,30
1980,R&B;,33
1980,R&B;,31
1977,R&B;,27
1976,R&B;,26
1978,R&B;,27
1977,R&B;,25
1977,R&B;,25
1976,R&B;,23
1977,R&B;,23
1980,R&B;,24
1980,R&B;,23
1977,R&B;,62
1976,R&B;,47
1976,R&B;,48
1976,R&B;,45
2003,R&B;,60
1980,R&B;,45
1978,R&B;,33
1995,Electronic,41
1967,Pop/Rock,18
1967,Pop/Rock,38
1967,Pop/Rock,35
1967,Pop/Rock,32
1967,Pop/Rock,27
1967,Pop/Rock,28
1989,Pop/Rock,35
2005,R&B;,46
2007,R&B;,43
2005,R&B;,50
1983,Pop/Rock,35
1983,Pop/Rock,33
1983,Pop/Rock,25
1965,Pop/Rock,21
1965,Pop/Rock,21
1966,Pop/Rock,23
1966,Pop/Rock,23
1968,Pop/Rock,27
1968,Pop/Rock,23
1968,Pop/Rock,23
1968,Pop/Rock,26
1968,Pop/Rock,23
1968,Pop/Rock,22
1968,Pop/Rock,22
1969,Pop/Rock,28
1971,Pop/Rock,27
1965,Pop/Rock,20
1965,Pop/Rock,20
1965,Pop/Rock,17
1966,Pop/Rock,22
1966,Pop/Rock,21
1966,Pop/Rock,21
1968,Pop/Rock,25
1969,Pop/Rock,24
1969,Pop/Rock,25
1965,Pop/Rock,18
1965,Pop/Rock,18
1965,Pop/Rock,19
1965,Pop/Rock,17
1966,Pop/Rock,21
1967,Pop/Rock,23
1967,Pop/Rock,23
1980,Pop/Rock,29
1965,Pop/Rock,17
1965,Pop/Rock,18
1967,Pop/Rock,23
1968,Pop/Rock,23
1968,Pop/Rock,23
1990,Pop/Rock,34
1967,Pop/Rock,22
1967,Pop/Rock,22
1967,Pop/Rock,19
1967,Pop/Rock,21
1973,Pop/Rock,28
1965,Pop/Rock,14
1967,Pop/Rock,20
1967,Pop/Rock,20
1968,Pop/Rock,22
1969,Pop/Rock,22
1967,Pop/Rock,20
1965,Pop/Rock,13
1965,Pop/Rock,12
1967,Pop/Rock,19
1968,Pop/Rock,16
1968,Pop/Rock,16
1968,Pop/Rock,16
1968,Pop/Rock,20
1970,Pop/Rock,23
1965,Pop/Rock,12
1966,Pop/Rock,17
1968,Pop/Rock,20
1971,Pop/Rock,24
1965,Pop/Rock,68
1965,Pop/Rock,64
1966,Pop/Rock,56
1968,Pop/Rock,56
1965,Pop/Rock,44
1965,Pop/Rock,42
1966,Pop/Rock,46
1966,Pop/Rock,40
1967,Pop/Rock,48
1968,Pop/Rock,49
1968,Pop/Rock,49
1969,Pop/Rock,54
1965,Pop/Rock,38
1966,Pop/Rock,38
1968,Pop/Rock,42
1980,Pop/Rock,42
1965,Pop/Rock,34
1965,Pop/Rock,35
1965,Pop/Rock,34
1966,Pop/Rock,34
1968,Pop/Rock,40
1968,Pop/Rock,37
1968,Pop/Rock,36
1969,Pop/Rock,43
1965,Pop/Rock,33
1965,Pop/Rock,30
1965,Pop/Rock,29
1965,Pop/Rock,29
1967,Pop/Rock,36
1967,Pop/Rock,35
1967,Pop/Rock,37
1968,Pop/Rock,35
1968,Pop/Rock,34
1968,Pop/Rock,32
1969,Pop/Rock,35
1973,Pop/Rock,40
1959,Pop/Rock,22
1965,Pop/Rock,29
1968,Pop/Rock,31
1968,Pop/Rock,30
1969,Pop/Rock,36
1965,Pop/Rock,26
1965,Pop/Rock,26
1965,Pop/Rock,25
1965,Pop/Rock,26
1966,Pop/Rock,28
1968,Pop/Rock,29
1968,Pop/Rock,29
1968,Pop/Rock,28
1965,Pop/Rock,24
1965,Pop/Rock,25
1965,Pop/Rock,23
1968,Pop/Rock,27
1968,Pop/Rock,29
1965,Pop/Rock,23
1965,Pop/Rock,23
1965,Pop/Rock,23
1965,Pop/Rock,24
1965,Pop/Rock,23
1966,Pop/Rock,26
1967,Pop/Rock,28
1968,Pop/Rock,26
1968,Pop/Rock,28
1968,Pop/Rock,28
1965,Pop/Rock,23
1965,Pop/Rock,23
1965,Pop/Rock,21
1966,Pop/Rock,24
1966,Pop/Rock,24
1967,Pop/Rock,26
1968,Pop/Rock,24
2011,Pop/Rock,47
2014,Pop/Rock,56
2011,Pop/Rock,65
2011,Pop/Rock,44
2008,Pop/Rock,48
2009,Pop/Rock,43
2011,Pop/Rock,64
2011,Pop/Rock,53
2011,Pop/Rock,53
2011,Pop/Rock,52
2008,Pop/Rock,48
2014,Pop/Rock,56
2014,Pop/Rock,57
2016,Country,51
1957,R&B;,8
1957,R&B;,8
1957,R&B;,6
1959,R&B;,8
1957,R&B;,6
1957,R&B;,6
1957,R&B;,5
1957,R&B;,5
1962,R&B;,6
1957,R&B;,4
1957,R&B;,41
1959,R&B;,27
1957,R&B;,13
1957,R&B;,12
1957,R&B;,11
1959,R&B;,12
2000,Pop/Rock,36
1991,Pop/Rock,28
1986,Pop/Rock,47
1989,Pop/Rock,44
1986,Pop/Rock,36
1996,Pop/Rock,39
1996,Pop/Rock,67
1996,Pop/Rock,70
1998,Pop/Rock,64
1998,Pop/Rock,60
1998,Pop/Rock,56
1995,Pop/Rock,53
1998,Pop/Rock,53
1984,Pop/Rock,31
1984,Pop/Rock,31
1984,Pop/Rock,31
2002,Pop/Rock,46
1987,Pop/Rock,32
1984,Pop/Rock,29
1987,Pop/Rock,30
1987,Pop/Rock,29
1987,Pop/Rock,29
2002,Pop/Rock,42
1987,Pop/Rock,29
1981,Pop/Rock,23
2002,Pop/Rock,39
1981,Pop/Rock,24
1984,Pop/Rock,28
1978,Pop/Rock,19
1981,Pop/Rock,21
1978,Pop/Rock,71
1978,Pop/Rock,64
1978,Pop/Rock,62
1978,Pop/Rock,56
1979,Pop/Rock,55
1984,Pop/Rock,70
1984,Pop/Rock,68
1984,Pop/Rock,60
1984,Pop/Rock,59
1978,Pop/Rock,49
1978,Pop/Rock,48
1979,Pop/Rock,47
1981,Pop/Rock,49
1981,Pop/Rock,45
1984,Pop/Rock,51
1979,Pop/Rock,45
1979,Pop/Rock,44
1981,Pop/Rock,45
1984,Pop/Rock,47
1978,Pop/Rock,42
1979,Pop/Rock,42
1980,Pop/Rock,41
1984,Pop/Rock,47
1984,Pop/Rock,43
1978,Pop/Rock,38
1978,Pop/Rock,38
1979,Pop/Rock,37
1981,Pop/Rock,40
1981,Pop/Rock,35
1984,Pop/Rock,38
1979,Pop/Rock,32
1981,Pop/Rock,34
1984,Pop/Rock,35
1987,Pop/Rock,40
1979,Pop/Rock,32
1979,Pop/Rock,31
1979,Pop/Rock,31
1979,Pop/Rock,30
1980,Pop/Rock,33
1980,Pop/Rock,32
1981,Pop/Rock,32
1984,Pop/Rock,37
1980,Pop/Rock,32
1980,Pop/Rock,30
1981,Pop/Rock,31
1984,Pop/Rock,33
2004,Pop/Rock,47
2011,Pop/Rock,53
1966,R&B;,19
1966,R&B;,18
1966,R&B;,18
1966,R&B;,20
1966,R&B;,15
1966,R&B;,16
1966,R&B;,15
1966,R&B;,15
1968,R&B;,24
1966,R&B;,14
1966,R&B;,14
1996,R&B;,54
1966,R&B;,32
1970,R&B;,36
1970,R&B;,36
1958,Pop/Rock,11
1958,Pop/Rock,10
1958,Pop/Rock,13
1958,Pop/Rock,8
1958,Pop/Rock,7
1958,Pop/Rock,6
1958,Pop/Rock,37
1994,Pop/Rock,60
1958,Pop/Rock,22
1958,Pop/Rock,26
1958,Pop/Rock,15
1963,Pop/Rock,15
1963,Pop/Rock,15
1963,Pop/Rock,12
1963,Pop/Rock,13
1963,Pop/Rock,12
1963,Pop/Rock,11
1963,Pop/Rock,10
1963,Pop/Rock,10
1963,Pop/Rock,9
1963,Pop/Rock,45
1963,Pop/Rock,25
1963,Pop/Rock,23
1963,Pop/Rock,23
1963,Pop/Rock,21
1963,Pop/Rock,20
2006,R&B;,46
1997,Pop/Rock,38
1990,Pop/Rock,60
1973,Country,28
1973,Country,28
1973,Country,29
1979,Country,27
2004,Country,42
1973,Country,26
1973,Country,26
1974,Country,23
1988,Country,30
1988,Country,30
1975,Country,25
1989,Country,29
1989,Country,29
1973,Country,24
1979,Country,25
1973,Country,24
1974,Country,20
1979,Country,24
1973,Country,23
1979,Country,23
1989,Country,27
1974,Country,19
1979,Country,23
1980,Country,21
1989,Country,28
1979,Country,21
1989,Country,26
1976,Country,21
1973,Country,65
1973,Country,63
1973,Country,54
1979,Country,64
1985,Country,54
1988,Country,53
1989,Country,60
1989,Country,55
1937,Country,3
1954,Country,19
1973,Country,49
1973,Country,49
1973,Country,49
1974,Country,43
1973,Country,40
1989,Country,40
1973,Country,35
1973,Country,35
1974,Country,30
1974,Country,28
1973,Country,31
1974,Country,26
1970,Country,27
2006,Pop/Rock,46
2006,Pop/Rock,46
2006,Pop/Rock,46
2007,Pop/Rock,44
2008,Pop/Rock,44
2006,Pop/Rock,53
2006,Pop/Rock,50
2006,Pop/Rock,50
1997,Electronic,48
2008,Electronic,55
1995,Electronic,47
2002,Electronic,53
1997,Electronic,46
1997,Electronic,43
1995,Electronic,42
2007,Electronic,54
1999,Electronic,65
1999,Electronic,57
2005,Electronic,63
2006,R&B;,46
1969,R&B;,26
1973,R&B;,28
2006,R&B;,45
1973,R&B;,24
1973,R&B;,31
2006,R&B;,39
1974,R&B;,18
1970,R&B;,45
2001,R&B;,50
2001,R&B;,50
2009,R&B;,53
1973,R&B;,35
1969,International,25
1964,International,29
1986,Pop/Rock,44
1968,Pop/Rock,22
1967,Pop/Rock,16
1968,Pop/Rock,17
1967,Pop/Rock,20
1968,Pop/Rock,15
1968,Pop/Rock,33
1957,R&B;,13
1957,R&B;,10
1957,R&B;,9
1957,R&B;,9
1957,R&B;,10
1999,R&B;,41
1954,R&B;,47
1957,R&B;,56
1957,R&B;,49
1951,R&B;,15
1952,R&B;,16
1952,R&B;,16
1950,R&B;,5
1950,R&B;,6
1952,R&B;,13
1952,R&B;,6
1952,R&B;,9
1952,R&B;,8
1986,R&B;,43
1999,R&B;,57
1950,R&B;,5
1950,R&B;,4
1950,R&B;,4
1950,R&B;,3
1950,R&B;,4
1950,R&B;,4
1952,R&B;,4
1952,R&B;,4
1952,R&B;,5
1952,R&B;,3
1954,R&B;,15
1951,R&B;,3
1951,R&B;,3
1952,R&B;,4
1952,R&B;,4
1952,R&B;,4
1954,R&B;,14
1954,R&B;,13
1957,R&B;,21
2008,R&B;,51
1951,R&B;,4
1951,R&B;,2
1951,R&B;,3
1951,R&B;,3
1954,R&B;,9
1954,R&B;,9
1954,R&B;,8
1954,R&B;,7
1999,R&B;,48
1954,R&B;,8
1957,R&B;,17
1957,R&B;,16
1957,R&B;,16
1957,R&B;,14
2003,Pop/Rock,54
2006,Pop/Rock,52
2007,Pop/Rock,52
1982,Pop/Rock,44
1988,Pop/Rock,33
1988,Pop/Rock,30
1988,Pop/Rock,60
1988,Pop/Rock,49
1981,Pop/Rock,51
1990,Pop/Rock,37
2011,Pop/Rock,45
2011,Pop/Rock,43
2011,Pop/Rock,57
2012,Pop/Rock,63
2011,Pop/Rock,49
2013,Pop/Rock,57
2013,Pop/Rock,54
2011,Pop/Rock,47
1993,International,41
1970,International,35
1989,Religious,29
1978,Religious,25
2007,Religious,43
1989,Religious,25
1997,Religious,33
1978,Religious,20
2002,Religious,35
1988,Religious,37
1989,Religious,36
2007,Religious,46
1978,Religious,28
1980,Pop/Rock,34
1980,Pop/Rock,33
1980,Pop/Rock,33
1982,Pop/Rock,34
1978,Pop/Rock,32
1978,Pop/Rock,32
1979,Pop/Rock,25
1979,Pop/Rock,25
1980,Pop/Rock,33
1980,Pop/Rock,32
1980,Pop/Rock,31
1978,Pop/Rock,31
1980,Pop/Rock,32
1980,Pop/Rock,32
1980,Pop/Rock,31
1980,Pop/Rock,31
1980,Pop/Rock,31
1980,Pop/Rock,31
1978,Pop/Rock,30
1979,Pop/Rock,23
1980,Pop/Rock,30
1980,Pop/Rock,29
1979,Pop/Rock,22
1979,Pop/Rock,22
1979,Pop/Rock,21
1979,Pop/Rock,21
1980,Pop/Rock,28
1980,Pop/Rock,28
1980,Pop/Rock,27
1980,Pop/Rock,27
1979,Pop/Rock,20
1979,Pop/Rock,20
1979,Pop/Rock,20
1979,Pop/Rock,20
1980,Pop/Rock,27
1980,Pop/Rock,27
1980,Pop/Rock,28
1979,Pop/Rock,20
1979,Pop/Rock,20
1980,Pop/Rock,27
1980,Pop/Rock,26
1979,Pop/Rock,19
1979,Pop/Rock,19
1979,Pop/Rock,19
1979,Pop/Rock,19
1979,Pop/Rock,19
1980,Pop/Rock,26
1979,Pop/Rock,73
1979,Pop/Rock,65
1980,Pop/Rock,56
1982,Pop/Rock,78
1982,Pop/Rock,72
1982,Pop/Rock,57
1977,Pop/Rock,53
1977,Pop/Rock,52
1979,Pop/Rock,58
1979,Pop/Rock,58
1980,Pop/Rock,55
1980,Pop/Rock,54
1977,Pop/Rock,49
1979,Pop/Rock,52
1979,Pop/Rock,53
1979,Pop/Rock,51
1982,Pop/Rock,46
1977,Pop/Rock,46
1977,Pop/Rock,46
1977,Pop/Rock,44
1978,Pop/Rock,45
1979,Pop/Rock,49
1979,Pop/Rock,39
1979,Pop/Rock,50
1979,Pop/Rock,38
1979,Pop/Rock,38
1979,Pop/Rock,37
1979,Pop/Rock,37
1979,Pop/Rock,37
1977,Pop/Rock,44
1978,Pop/Rock,44
1978,Pop/Rock,45
1979,Pop/Rock,47
1979,Pop/Rock,36
1979,Pop/Rock,48
1979,Pop/Rock,35
1979,Pop/Rock,35
1980,Pop/Rock,44
1982,Pop/Rock,42
2013,Pop/Rock,68
1978,Pop/Rock,40
1978,Pop/Rock,41
1979,Pop/Rock,34
1979,Pop/Rock,45
1979,Pop/Rock,34
1979,Pop/Rock,44
1979,Pop/Rock,43
1980,Pop/Rock,42
1982,Pop/Rock,41
2013,Pop/Rock,63
1978,Pop/Rock,38
1979,Pop/Rock,32
1979,Pop/Rock,42
1979,Pop/Rock,32
1979,Pop/Rock,43
1979,Pop/Rock,31
1979,Pop/Rock,42
1979,Pop/Rock,31
1980,Pop/Rock,40
1982,Pop/Rock,39
1982,Pop/Rock,39
1977,Pop/Rock,37
1979,Pop/Rock,30
1979,Pop/Rock,42
1979,Pop/Rock,30
1979,Pop/Rock,30
1982,Pop/Rock,36
1977,Pop/Rock,37
1977,Pop/Rock,35
1977,Pop/Rock,36
1977,Pop/Rock,35
1979,Pop/Rock,40
1979,Pop/Rock,28
1980,Pop/Rock,36
1980,Pop/Rock,35
1982,Pop/Rock,37
1982,Pop/Rock,36
1985,Pop/Rock,38
1977,Pop/Rock,35
1977,Pop/Rock,34
1980,Pop/Rock,35
1980,Pop/Rock,34
1980,Pop/Rock,35
1980,Pop/Rock,34
2003,Pop/Rock,42
1990,R&B;,41
1990,R&B;,40
1990,R&B;,38
2005,Pop/Rock,41
2005,Pop/Rock,61
2007,Pop/Rock,59
2001,Pop/Rock,40
1956,R&B;,11
1956,R&B;,10
1959,R&B;,14
1991,R&B;,34
1956,R&B;,9
1956,R&B;,7
1956,R&B;,7
1959,R&B;,10
1991,R&B;,37
1956,R&B;,6
1991,R&B;,36
1956,R&B;,6
1959,R&B;,11
1956,R&B;,41
1991,R&B;,55
1956,R&B;,24
1956,R&B;,23
1956,R&B;,18
1956,R&B;,17
1959,R&B;,15
1956,R&B;,13
1977,R&B;,25
2007,R&B;,46
2005,R&B;,41
2005,R&B;,43
2005,R&B;,58
2005,R&B;,51
2005,R&B;,56
1977,R&B;,29
1986,R&B;,30
1955,Pop/Rock,19
1956,Pop/Rock,14
1956,Pop/Rock,11
1991,Pop/Rock,46
1991,Pop/Rock,42
1991,Pop/Rock,42
1991,Pop/Rock,42
1991,Pop/Rock,38
1991,Pop/Rock,55
1986,Pop/Rock,67
1987,Pop/Rock,55
1977,Reggae,33
1977,Reggae,32
1977,Reggae,35
1977,Reggae,29
1977,Reggae,27
1977,Reggae,51
1977,Reggae,49
1977,Reggae,41
1977,Reggae,39
1977,Reggae,34
2007,Pop/Rock,44
1989,Pop/Rock,29
1990,Pop/Rock,28
1993,Pop/Rock,64
1963,R&B;,10
2003,R&B;,59
1963,R&B;,13
1963,R&B;,9
1963,R&B;,24
1963,R&B;,22
2002,Pop/Rock,64
1999,Pop/Rock,55
1998,Pop/Rock,51
2000,Pop/Rock,68
1995,Pop/Rock,62
1998,Pop/Rock,62
1998,Pop/Rock,57
2000,Pop/Rock,56
1990,Country,33
2005,R&B;,43
1989,R&B;,28
2005,R&B;,39
1987,R&B;,36
1967,Pop/Rock,24
1967,Pop/Rock,51
1968,Pop/Rock,39
1988,Pop/Rock,40
1988,Pop/Rock,35
1980,Pop/Rock,31
1980,Pop/Rock,30
1983,Pop/Rock,32
1980,Pop/Rock,33
1981,Pop/Rock,29
1983,Pop/Rock,31
1983,Pop/Rock,29
1983,Pop/Rock,30
1980,Pop/Rock,29
1983,Pop/Rock,28
1983,Pop/Rock,27
1989,Pop/Rock,31
1981,Pop/Rock,27
1983,Pop/Rock,27
1983,Pop/Rock,27
1989,Pop/Rock,30
1983,Pop/Rock,26
1983,Pop/Rock,26
1989,Pop/Rock,30
1981,Pop/Rock,24
1981,Pop/Rock,24
1983,Pop/Rock,25
1980,Pop/Rock,24
1980,Pop/Rock,24
1983,Pop/Rock,25
1981,Pop/Rock,23
1986,Pop/Rock,26
1986,Pop/Rock,26
1989,Pop/Rock,28
1983,Pop/Rock,54
1983,Pop/Rock,48
1980,Pop/Rock,43
1981,Pop/Rock,42
1983,Pop/Rock,44
1981,Pop/Rock,38
1980,Pop/Rock,37
1983,Pop/Rock,39
1983,Pop/Rock,37
1989,Pop/Rock,41
1983,Pop/Rock,37
1983,Pop/Rock,36
1986,Pop/Rock,39
1980,Pop/Rock,32
1981,Pop/Rock,32
1983,Pop/Rock,37
1986,Pop/Rock,35
1980,Pop/Rock,32
1981,Pop/Rock,32
1983,Pop/Rock,33
1983,Pop/Rock,34
1983,Pop/Rock,32
1993,Pop/Rock,42
1993,Pop/Rock,43
1994,Pop/Rock,47
1994,Pop/Rock,47
2005,Pop/Rock,45
2002,Pop/Rock,59
2005,Pop/Rock,48
1994,Pop/Rock,45
1994,Pop/Rock,44
1994,Pop/Rock,42
1994,Pop/Rock,43
1996,Pop/Rock,42
1993,Pop/Rock,75
1993,Pop/Rock,72
1994,Pop/Rock,79
1994,Pop/Rock,69
1996,Pop/Rock,57
1999,Pop/Rock,61
1993,Pop/Rock,46
1993,Pop/Rock,46
1993,Pop/Rock,47
1994,Pop/Rock,49
1994,Pop/Rock,51
1994,Pop/Rock,51
1996,Pop/Rock,50
1999,Pop/Rock,61
1993,Pop/Rock,45
1993,Pop/Rock,45
